employee_id,age,gender,job_title,department,experience_years,current_salary_dzd,skills,sector
EMPTN42GO,50,Male,Commercial,Strategy,0,55549,"Time Management, Communication, Adaptability, Teamwork, Problem Solving",Juridique
EMPQ34V20,39,Female,Métreur vérificateur,Relations,2,70463,"Teamwork, Adaptability, Communication",Logistique
EMPJLWWR6,56,Female,Opérateur de pont roulant,Product,1,65839,"Teamwork, Problem Solving, Communication, Adaptability",Ventes
EMPVO14CJ,33,Female,Superviseur Commercial,Data,1,73876,"Teamwork, Adaptability, Time Management, Problem Solving, Communication",Admin
EMPXJAU9C,39,Male,Acheteur Sénior (secteur FMCG),Product,6,78858,"Teamwork, Communication, Adaptability, Problem Solving, Time Management",Finance
EMPRBRW39,47,Female,full-stack developer,Relations,2,59375,"Python, Docker, Java, Cloud Computing, SQL",Finance
EMP4ZOBQQ,51,Female,Juriste,Safety,2,32959,"Regulatory Affairs, Legal Research, Litigation Support, Compliance",Finance
EMPMKLFAA,51,Male,Agent commercial,Data,6,64489,"Teamwork, Communication, Time Management",Ventes
EMPW28RCH,42,Female,Responsable QHSE,&,3,60096,"Teamwork, Communication, Problem Solving, Adaptability",Juridique
EMPNVYRJ7,36,Male,Assistant(e) Import/Export,Design,4,72119,"Scheduling, Office Management, Document Control, Data Entry",Ingénierie
EMPDGRJLD,32,Female,Pharmacien assistant du directeur technique,Affairs,6,67445,"HIPAA Compliance, Medical Terminology, Pharmacovigilance, Clinical Trials, Patient Care",RH
EMP6NF9W7,29,Female,Internal Control IT Professional,Data,5,77564,"Kubernetes, Java, Docker, DevOps, UX/UI, Network Security",RH
EMPTSW5PO,24,Female,Délégué Hospitalier - Constantine,Quality,1,56993,"DevOps, Cloud Computing, Docker, UX/UI, Kubernetes",Informatique
EMPIPXU1C,56,Male,Office Manager - Assistante DG,Management,10,69961,"Office Management, Scheduling, Customer Service, Document Control, Data Entry",Informatique
EMP772519,45,Male,Directeur Finance et Comptabilité DFC - BONNE MAITRISE DE ERP,Data,12,70648,"Kubernetes, DevOps, Network Security, Python",Marketing
EMP3IPJU9,49,Male,Commercial Terrain,Development,4,55913,"Adaptability, Time Management, Problem Solving, Teamwork, Communication",Juridique
EMPAMIEIZ,51,Female,Promoteur,Assurance,0,46003,"Adaptability, Teamwork, Communication, Problem Solving",Admin
EMPVQZM2N,53,Female,Merchandiser,&,6,67685,"Time Management, Teamwork, Problem Solving, Adaptability",Juridique
EMP4HNWZK,56,Male,Commercial Terrain et Support Client (Logiciel de Gestion des Stocks),Risk,3,62262,"Time Management, Problem Solving, Adaptability, Teamwork, Communication",Ingénierie
EMPZ7GZ7A,44,Female,Préparateurs de Commande Pharmaceutique,Investor,2,51307,"Pharmacovigilance, Patient Care, Medical Terminology, Clinical Trials, HIPAA Compliance",RH
EMP4GYK0N,29,Male,Secrétaire de direction,Technical,6,56524,"Time Management, Problem Solving, Communication, Adaptability, Teamwork",Finance
EMP2Z4X14,55,Male,Commercial Terrain et Support Client (Logiciel de Gestion des Stocks),Quality,3,63335,"Problem Solving, Adaptability, Communication, Time Management, Teamwork",Informatique
EMP83IFJN,38,Male,Ingénieur Coût et Planning,Risk,5,74571,"Teamwork, Time Management, Adaptability, Problem Solving, Communication",Informatique
EMPNACCTW,52,Female,Superviseur Hygiène,Science,3,64508,"Problem Solving, Time Management, Adaptability, Communication, Teamwork",Ingénierie
EMP8A03MV,27,Male,INGENIEUR APPLICATIF ET DONNEES,Research,1,60272,"UX/UI, C++, SQL, Cloud Computing",Finance
EMPZH5T9C,28,Male,Soudeur Qualifie,Support,1,56187,"Communication, Problem Solving, Adaptability, Teamwork",RH
EMPPLZ69R,50,Male,Analyste Pricing,&,3,65455,"Risk Management, Investment Strategies, Financial Analysis",Juridique
EMPP3CLJO,58,Male,MECANICIEN LEGER ET LOURD,Business,5,62252,"Teamwork, Communication, Time Management, Problem Solving, Adaptability",Ingénierie
EMP1JIQ3F,30,Female,Chargé de formation,Public,1,69145,"Teamwork, Adaptability, Problem Solving, Communication, Time Management",Ingénierie
EMPJADR2Q,38,Female,Commercial Terrain,Design,1,57757,"Adaptability, Teamwork, Problem Solving, Communication",RH
EMPFCZRVN,34,Female,Superviseur call center,Product,0,65863,"Adaptability, Problem Solving, Time Management, Communication, Teamwork",Admin
EMPTNDK0V,45,Female,Chargé des Finances,Product,3,70122,"SAP, Accounting, Investment Strategies, Audit, Budgeting",RH
EMPWE52RN,36,Male,Facturier,Compliance,3,58880,"Adaptability, Teamwork, Problem Solving, Communication, Time Management",Juridique
EMPNJIHZC,38,Male,Conseiller Clientèle de Particuliers / Agence BAINEM,Logistics,6,80499,"Communication, Adaptability, Problem Solving, Time Management",RH
EMPGYTRZ3,56,Female,Chef de Projet -BTP-,Corporate,14,77995,"Time Management, Adaptability, Communication",Marketing
EMP1K1R2P,56,Male,Commercial Project Manager(Senior),Business,2,69708,"Problem Solving, Teamwork, Communication, Time Management",RH
EMP4RMKB3,57,Male,Regional Sales Manager,Success,5,81352,"Teamwork, Time Management, Adaptability, Communication, Problem Solving",Marketing
EMPUZMWI1,53,Male,GESTIONNAIRE DE STOCK,Product,5,75880,"Communication, Adaptability, Problem Solving, Teamwork, Time Management",RH
EMPX38Q1U,46,Male,Secritaire De Direction,Public,0,71259,"UX/UI, SQL, DevOps, Network Security, C++, Java",Logistique
EMP1OOHIU,60,Male,"Directeur Technique DT, production pharmaceutique ",Business,1,82820,"Pharmacovigilance, HIPAA Compliance, Medical Terminology, Patient Care, Clinical Trials",Marketing
EMPCSB3QX,26,Male,Recruteur,Success,3,63018,"Teamwork, Time Management, Adaptability",Juridique
EMP4PVJV2,30,Female,Commercial(e),Assurance,0,69711,"Teamwork, Time Management, Communication, Problem Solving, Adaptability",Logistique
EMP6E6X17,57,Female,Commercial,IT,6,58340,"Adaptability, Teamwork, Communication",Finance
EMP6OHQMZ,46,Female,Mécanicien Auto,Management,13,70044,"Time Management, Problem Solving, Teamwork",Ingénierie
EMPZMJF65,44,Male,Responsable de Production OSD (Oral Solid Dosage),Technical,7,75569,"Teamwork, Problem Solving, Time Management",Ventes
EMPS30FML,58,Female,Contrôleur de gestion,Strategy,4,52485,"Time Management, Teamwork, Adaptability, Problem Solving, Communication",Santé
EMPU9V8P3,45,Female,Archaeologist,Management,17,782275,"Adaptability, Communication, Time Management, Teamwork",Marketing
EMP978QNY,58,Male,Délégué Médical,Logistics,6,55168,"Problem Solving, Time Management, Adaptability, Teamwork",RH
EMPW6QLUX,44,Female,Opérateur Palettiseur (Expérimenté),Management,1,63960,"Problem Solving, Time Management, Adaptability, Teamwork, Communication",Marketing
EMPBW75VN,57,Male,Docteur en pharmacie,Logistics,2,80512,"Clinical Trials, Medical Terminology, Patient Care, Pharmacovigilance",Santé
EMPQNFKS8,42,Female,CHEF DE SERVICE COMMERCIAL,IT,1,59206,"Problem Solving, Time Management, Communication, Adaptability, Teamwork",Juridique
EMPP3DOBW,37,Male,Guichetier Payeur ( H-F) Tlemcen El Kiffane,Relations,2,31582,"Sketch, Prototyping, UX Research",Ventes
EMPI8WPJ6,47,Male,Cuisiniers,Management,3,61865,"Typography, UX Research, Color Theory, Prototyping, Adobe Photoshop, Illustrator",Ventes
EMPH904PM,53,Female,Responsable Gestion des Stocks,Administration,11,79415,"Time Management, Adaptability, Teamwork, Problem Solving, Communication",Logistique
EMPMU2GNT,40,Female,Chargé des Opérations,Management,4,49390,"Communication, Teamwork, Adaptability, Problem Solving, Time Management",Finance
EMPE66RHX,58,Female,Chargé(e)Trésorerie,Safety,6,58134,"Time Management, Problem Solving, Adaptability, Communication, Teamwork",Ingénierie
EMPTPQY73,58,Male,Ingénieur en Electricité,Logistics,4,77461,"UX/UI, Network Security, Docker, DevOps, Java, C++",Finance
EMPM91QST,34,Female,Délégué médico-commercial,Customer,4,58475,"Teamwork, Problem Solving, Adaptability",Ventes
EMPF2Q2V0,51,Male,Topographe,Strategy,3,67475,"Teamwork, Time Management, Communication, Adaptability, Problem Solving",RH
EMPV9W5NE,33,Female,Agent Commercial Polyvalent (H - F ) Agence Annaba Peupliers,Strategy,1,53014,"Adaptability, Communication, Teamwork",Marketing
EMPR7GKMT,54,Male,Inspecteur HSE,Logistics,0,48959,"Adaptability, Communication, Time Management, Problem Solving, Teamwork",Juridique
EMP3MWSYC,49,Male,Informaticien / Développeur,Business,1,71371,"Problem Solving, Teamwork, Communication, Time Management, Adaptability",Finance
EMP9QOZFS,31,Male,Trade Marketing Manager,Support,8,37740,"Google Analytics, Social Media, Campaign Planning, SEO, Content Strategy, Brand Management",Ventes
EMPQKQQD0,54,Female,Responsable HSE,Relations,1,71368,"Problem Solving, Adaptability, Communication",Santé
EMPHTWDII,31,Female,Vendeur/euse En Magasin,Risk,0,56792,"Problem Solving, Communication, Time Management, Adaptability, Teamwork",Finance
EMP0V2WW3,41,Female,Infographe senior,Assurance,3,81167,"Teamwork, Communication, Time Management, Problem Solving, Adaptability",Juridique
EMPI440ZS,47,Female,Commercial Itinérant,Product,0,49437,"Cloud Computing, SQL, Python, Java",Marketing
EMPWVXJY9,56,Female,Directeur d'Unité,Business,13,98099,"DevOps, UX/UI, Kubernetes",Santé
EMPXOU9OB,57,Female,Product Training Specialist,Compliance,0,31587,"Problem Solving, Time Management, Adaptability, Communication, Teamwork",Informatique
EMPBL6HH7,22,Female,Comptable sénior,Corporate,4,64513,"Teamwork, Problem Solving, Communication",Ingénierie
EMPPCBRO7,42,Female,Agent de Dépôt de Factures,Quality,0,25581,"Problem Solving, Adaptability, Time Management, Communication, Teamwork",Santé
EMPRTUK43,37,Male,Commercial e-commerce,Investor,3,61267,"Time Management, Communication, Teamwork, Problem Solving, Adaptability",Logistique
EMPPAW1Q6,46,Female,Chargé de production et moyens généraux,Design,6,65229,"Sketch, Prototyping, Illustrator, Color Theory, Typography, UX Research",Marketing
EMPLN7B9Q,26,Male,GESTIONNAIRE DE STOCK,Affairs,6,58029,"Teamwork, Communication, Adaptability, Problem Solving, Time Management",Finance
EMPZNVXP7,54,Female,Responsable Commercial (e) Fleuriste,Business,7,75021,"Problem Solving, Adaptability, Teamwork, Time Management, Communication",Marketing
EMPKIDLF7,26,Female,Chargé d'pprovisionnement  et logistique,Development,2,58595,"Teamwork, Adaptability, Communication",Juridique
EMP5J4N0P,28,Male,Analyste Crédit PRI,Relations,0,75355,"Network Security, Cloud Computing, C++, Kubernetes, Java",RH
EMPQN4Q9Y,31,Female,Brand and Social Media Manager (H/F),Assurance,3,58542,"Brand Management, SEO, Social Media, Google Analytics",Ventes
EMPR7E3FZ,48,Female,Chef de Département Gestion des Ressources Humaines,Research,5,67272,"Teamwork, Adaptability, Communication, Time Management, Problem Solving",Ingénierie
EMPB71977,37,Male,Responsable Logistique,Investor,13,83598,"Adaptability, Communication, Problem Solving, Time Management, Teamwork",Admin
EMP9T7YM4,23,Male,Assistant(e) administratif(ve),Risk,2,72686,"Scheduling, Document Control, Customer Service, Data Entry",Finance
EMPM9VKW0,35,Female,RESPONSABLE PRODUCTION,Administration,1,65538,"Communication, Time Management, Problem Solving",RH
EMPS0VBF6,60,Female,Responsable chauffeurs et controle des opérations,Quality,3,68684,"Problem Solving, Adaptability, Time Management, Communication, Teamwork",Marketing
EMPJKLBLM,28,Female,Legal & Corporate Affairs Coordinator,Success,1,60626,"Litigation Support, Compliance, Contract Drafting, Regulatory Affairs, Legal Research",Ingénierie
EMPKS5ISZ,54,Female,Chauffeur ( catégorie B/ C/D),Customer,4,51190,"Time Management, Communication, Teamwork",Logistique
EMPXIU608,27,Female,Ingénieur technico-commercial ( en courant faible ),Success,1,63659,"Teamwork, Time Management, Adaptability, Problem Solving",Logistique
EMPE5SW9N,32,Male,un(e) Community Manager,Data,4,35497,"Cloud Computing, Network Security, Kubernetes, C++, Docker, UX/UI",Ingénierie
EMP67BXVH,26,Female,Sales Executive BtoB | Logiciel,Administration,1,80753,"Communication, Problem Solving, Time Management",Juridique
EMPIPHW81,34,Male,Social Insurance Specialist,Relations,7,56505,"Teamwork, Problem Solving, Adaptability",Juridique
EMPW9HVNW,49,Male,Conseiller Commercial Pièces de Rechanges ( ISR) sur Sétif,Research,6,65202,"Time Management, Problem Solving, Teamwork, Adaptability",Informatique
EMPNAC16T,40,Male,Chargé d'Administration RH & Paie,Strategy,4,53400,"Data Entry, Document Control, Scheduling, Office Management",Ventes
EMP6X0LSR,45,Female,Financial Controller for E-Commerce,Data,1,75598,"Risk Management, Accounting, Investment Strategies, SAP",RH
EMP9EI8TY,59,Male,Cuisinier,IT,2,49423,"UX Research, Prototyping, Figma",Finance
EMP4YHB8V,56,Male,Ingénieur en essais de matériaux,Logistics,2,51572,"Figma, Typography, Sketch, UX Research, Prototyping",Finance
EMPCSJQVT,58,Female,Cadre Comptable,Strategy,1,62884,"Time Management, Teamwork, Communication, Problem Solving, Adaptability",Santé
EMPCA0N39,38,Male,Chef de Compte Secteur (Délégué Commercial),Risk,3,72844,"Teamwork, Time Management, Adaptability, Communication, Problem Solving",Logistique
EMPZP7E1K,38,Female,Community Associate (Algiers),Science,5,73512,"DevOps, Python, Java, C++",Ventes
EMPC3ZMKY,37,Female,Un Régional Sales Manager (Est),Affairs,6,59660,"Communication, Problem Solving, Adaptability",Logistique
EMPWQXA9O,42,Male,Community manager,Administration,6,59061,"Network Security, C++, UX/UI, Cloud Computing, Python, SQL",Santé
EMPEI1PW3,51,Female,Délégué commercial et pharmaceutique - Ouergla,Assurance,6,58455,"Pharmacovigilance, Patient Care, HIPAA Compliance, Medical Terminology, Clinical Trials",Finance
EMPW6V1IG,40,Male,Aide magasinier,Development,2,67038,"Communication, Teamwork, Problem Solving, Adaptability",Ventes
EMPJSO46V,27,Male,Account Manager PME,Training,7,57917,"Adaptability, Teamwork, Communication, Time Management, Problem Solving",Finance
EMPC00G7I,35,Male,Assistant (e) / Chargé(e) des Ressources Humaines,Design,5,60550,"Document Control, Data Entry, Scheduling, Office Management, Customer Service",Informatique
EMPZE1CQM,51,Female,Agent polyvalent,Success,1,58432,"Communication, Problem Solving, Adaptability, Time Management, Teamwork",Marketing
EMP59PNHO,28,Male,CONTROLEUR QUALITE,Relations,3,59168,"DevOps, Java, Network Security",Finance
EMPY3Q528,59,Male,Ingenieur support technique,Quality,2,76102,"Communication, Time Management, Adaptability, Problem Solving",Informatique
EMPSNFW1U,58,Male,Acheteur international,Logistics,12,73622,"Teamwork, Time Management, Adaptability, Problem Solving",Finance
EMPT9ZSSP,28,Female,Soudeur,Compliance,4,61594,"Communication, Teamwork, Problem Solving, Time Management",Juridique
EMPZT62J8,30,Female,Commercial itinérant,Success,1,58092,"Python, Java, C++",Marketing
EMP9UI82N,59,Female,Infographe,Strategy,4,30850,"Problem Solving, Time Management, Adaptability",RH
EMPZBG20J,30,Female,Cloud Solution Engineer,Compliance,5,78074,"Network Security, Cloud Computing, Java",Ingénierie
EMP8ZVQUB,58,Male,Architecte-BIM modeleur,Compliance,7,30887,"SQL, UX/UI, Docker, Kubernetes, DevOps, Cloud Computing",Admin
EMPBVE0QA,49,Male,Assistante du Directeur Général,Assurance,4,70686,"Data Entry, Document Control, Customer Service, Scheduling, Office Management",Marketing
EMPYS3IB9,48,Male,Responsable IT,Development,11,93581,"DevOps, Cloud Computing, Python",RH
EMP97APYU,26,Female,Technicien HSE ou ingénieur HSE,Science,7,64008,"Communication, Problem Solving, Adaptability, Time Management, Teamwork",Ventes
EMPPYPIJC,36,Male,Chauffeur Livreur,IT,1,57822,"Problem Solving, Teamwork, Adaptability, Time Management, Communication",Marketing
EMP471HAK,52,Male,Planificateur  transport,Assurance,0,65098,"Communication, Adaptability, Teamwork",RH
EMPBSPYM3,42,Female,Analyste Contrôle Qualité Microbiologie,Research,4,57927,"C++, UX/UI, Cloud Computing",Marketing
EMP818I8N,48,Male,Graphiste,Investor,6,66686,"Time Management, Communication, Teamwork, Adaptability",Santé
EMPIS85UQ,30,Female,Visiteur Médico-commercial  - ALGER -,Management,3,65513,"SQL, UX/UI, DevOps, Java, Docker, Kubernetes",Finance
EMP3ELD31,35,Female,KAM EST,Administration,8,37578,"Teamwork, Communication, Time Management",Admin
EMPEQ7Y2M,27,Female,Controleur de gestion,Design,7,62340,"Adaptability, Problem Solving, Communication, Teamwork",Ventes
EMPSTPSKC,43,Female,Developpeur App Flutter,Health,8,81075,"Kubernetes, Python, SQL, Network Security, C++",Finance
EMP3FTHDE,57,Male,Superviseur HSE,Affairs,4,71926,"Adaptability, Time Management, Teamwork, Communication, Problem Solving",Logistique
EMP05T5PJ,25,Female,Chargé d'environnement,Compliance,2,70777,"Time Management, Teamwork, Communication",RH
EMPY3UYU7,58,Female,Chef de projet développement RH,Administration,12,85488,"Time Management, Communication, Problem Solving, Teamwork",Finance
EMP7PLLIL,50,Female,Analyste Stabilité,Customer,4,53094,"SQL, C++, Docker",Admin
EMPOZGBJD,45,Female,Directeur opérations,&,9,72877,"Teamwork, Adaptability, Time Management, Communication, Problem Solving",Ventes
EMPZ6H3M4,59,Female,Administrateur Applications et Base de données,Logistics,2,71335,"Docker, Python, Kubernetes",Ingénierie
EMPO6O5ZX,32,Male,Electricien Auto,Safety,2,52389,"Problem Solving, Communication, Adaptability, Teamwork, Time Management",Logistique
